stimulus,corrAns,file,condition,block,stdRT_trials.thisRepN,stdRT_trials.thisTrialN,stdRT_trials.thisN,stdRT_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,breakloop.thisRepN,breakloop.thisTrialN,breakloop.thisN,breakloop.thisIndex,std_instructions.started,std_instructions.stopped,continue1.keys,continue1.rt,continue1.started,continue1.stopped,key_resp_stdRT.keys,key_resp_stdRT.rt,key_resp_stdRT.started,key_resp_stdRT.stopped,text.started,text.stopped,task_instructions.started,task_instructions.stopped,continue2.keys,continue2.rt,continue2.started,continue2.stopped,practice_block.started,practice_block.stopped,continue3.keys,continue3.rt,continue3.started,continue3.stopped,trial_instructions_practice.started,trial_instructions_practice.stopped,key_resp_practice.keys,key_resp_practice.corr,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,image_practice.started,image_practice.stopped,experiment_block.started,experiment_block.stopped,continue4.keys,continue4.rt,continue4.started,continue4.stopped,trial_instructions.started,trial_instructions.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,breakimage.started,breakimage.stopped,continutebreak.keys,continutebreak.rt,continutebreak.started,continutebreak.stopped,participant,session,date,expName,psychopyVersion,frameRate,
girl_jumping broken bridge.jpg,c,images/girl_jumping broken bridge.jpg,Plausible,1,,,,,,,,,0,28,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.79081759999826,None,c,1,0.0816999999951804,86.79081759999826,None,86.79081759999826,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
man_roller skating.jpg,c,images/man_roller skating.jpg,Plausible,1,,,,,,,,,0,29,29,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.93997520000266,None,c,1,0.11526929999672575,86.93997520000266,None,86.93997520000266,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
man_skateboard in city.jpg,c,images/man_skateboard in city.jpg,Plausible,1,,,,,,,,,0,30,30,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.12323170000309,None,c,1,0.04918210000323597,87.12323170000309,None,87.12323170000309,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
business man in cape.jpg,n,images/business man in cape.jpg,Implausible,2,,,,,,,,,0,31,31,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.25609990000521,None,c,0,0.07439019999583252,87.25609990000521,None,87.25609990000521,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
business man jumping over briefcase.jpg,n,images/business man jumping over briefcase.jpg,Implausible,1,,,,,,,,,0,32,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.390699399999,None,c,0,0.11422610000590794,87.390699399999,None,87.390699399999,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
woman_mowing lawn.jpg,c,images/woman_mowing lawn.jpg,Plausible,2,,,,,,,,,0,33,33,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.58837270000367,None,c,1,0.09036430000560358,87.58837270000367,None,87.58837270000367,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
man eating shredded paper.jpg,n,images/man eating shredded paper.jpg,Implausible,2,,,,,,,,,0,34,34,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.74020150000433,None,c,0,0.1371110000036424,87.74020150000433,None,87.74020150000433,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
business man long jump over binders.jpg,n,images/business man long jump over binders.jpg,Implausible,2,,,,,,,,,0,35,35,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.95630900000106,None,c,0,0.1111802000013995,87.95630900000106,None,87.95630900000106,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
office presentation in desert.jpg,n,images/office presentation in desert.jpg,Implausible,1,,,,,,,,,0,36,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.13842640000075,None,c,0,0.11133210000116378,88.13842640000075,None,88.13842640000075,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
cheese grater on rock.jpg,n,images/cheese grater on rock.jpg,Implausible,2,,,,,,,,,0,37,37,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.30433389999962,None,c,0,0.11187169999902835,88.30433389999962,None,88.30433389999962,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
woman_ice skating.jpg,c,images/woman_ice skating.jpg,Plausible,2,,,,,,,,,0,38,38,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.47280590000446,None,c,1,0.11756289999902947,88.47280590000446,None,88.47280590000446,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
person walking on car.jpg,n,images/person walking on car.jpg,Implausible,1,,,,,,,,,0,39,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.65443280000181,None,c,0,0.1259838000041782,88.65443280000181,None,88.65443280000181,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
woman_plucking eyebrow.jpg,c,images/woman_plucking eyebrow.jpg,Plausible,2,,,,,,,,,0,40,40,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.85476420000487,None,c,1,0.10047429999394808,88.85476420000487,None,88.85476420000487,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
boy with computer dog.jpg,n,images/boy with computer dog.jpg,Implausible,2,,,,,,,,,0,41,41,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.02286070000264,None,c,0,0.13777269999991404,89.02286070000264,None,89.02286070000264,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
woman_running w surfboard.jpg,c,images/woman_running w surfboard.jpg,Plausible,2,,,,,,,,,0,42,42,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.20685840000078,None,c,1,0.17675279999821214,89.20685840000078,None,89.20685840000078,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
man_high jump.jpg,c,images/man_high jump.jpg,Plausible,1,,,,,,,,,0,43,43,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.45636650000233,None,c,1,0.14118250000319676,89.45636650000233,None,89.45636650000233,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
kicking soccer ball.jpg,c,images/kicking soccer ball.jpg,Plausible,1,,,,,,,,,0,44,44,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.68819179999991,None,c,1,0.0752957000004244,89.68819179999991,None,89.68819179999991,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
man_courthouse steps.jpg,c,images/man_courthouse steps.jpg,Plausible,1,,,,,,,,,0,45,45,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.80633330000273,None,c,1,0.1318634999988717,89.80633330000273,None,89.80633330000273,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
woman_clothesline.jpg,c,images/woman_clothesline.jpg,Plausible,2,,,,,,,,,0,46,46,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0062900999983,None,c,1,0.11378410000179429,90.0062900999983,None,90.0062900999983,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
man_playing violin under water.jpg,n,images/man_playing violin under water.jpg,Implausible,1,,,,,,,,,0,47,47,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1549210000012,None,c,0,0.1639763999992283,90.1549210000012,None,90.1549210000012,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
eating raw fish.jpg,n,images/eating raw fish.jpg,Implausible,2,,,,,,,,,0,48,48,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3717575000046,None,c,0,0.14442550000239862,90.3717575000046,None,90.3717575000046,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
woman_shoe shopping.jpg,c,images/woman_shoe shopping.jpg,Plausible,2,,,,,,,,,0,49,49,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.57371039999998,None,c,1,0.15728450000460725,90.57371039999998,None,90.57371039999998,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
boy_holding dog.jpg,c,images/boy_holding dog.jpg,Plausible,1,,,,,,,,,0,50,50,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.82220840000082,None,c,1,0.1151906000013696,90.82220840000082,None,90.82220840000082,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
woman sewing hair.jpg,n,images/woman sewing hair.jpg,Implausible,1,,,,,,,,,0,51,51,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.98972630000208,None,c,0,0.1376148000053945,90.98972630000208,None,90.98972630000208,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
office woman_plastic wrap on face and hands.jpg,n,images/office woman_plastic wrap on face and hands.jpg,Implausible,1,,,,,,,,,0,52,52,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.18808569999965,None,c,0,0.2671524999968824,91.18808569999965,None,91.18808569999965,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
eating cords w chopsticks.jpg,n,images/eating cords w chopsticks.jpg,Implausible,2,,,,,,,,,0,53,53,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.52118260000134,None,c,0,0.29119559999526246,91.52118260000134,None,91.52118260000134,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
man drinking water with goldfish.jpg,n,images/man drinking water with goldfish.jpg,Implausible,2,,,,,,,,,0,54,54,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.85611780000181,None,c,0,0.16254270000354154,91.85611780000181,None,91.85611780000181,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
man_wind instrument on bench.jpg,c,images/man_wind instrument on bench.jpg,Plausible,2,,,,,,,,,0,55,55,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.08777260000352,None,c,1,0.16150020000350196,92.08777260000352,None,92.08777260000352,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
lifeguard at beach.jpg,c,images/lifeguard at beach.jpg,Plausible,1,,,,,,,,,0,56,56,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.32276920000004,None,c,1,0.14077419999375707,92.32276920000004,None,92.32276920000004,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
woman_kitchen frisbee.jpg,n,images/woman_kitchen frisbee.jpg,Implausible,1,,,,,,,,,0,57,57,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.53759020000143,None,c,0,0.15632629999890924,92.53759020000143,None,92.53759020000143,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
woman golfing off mans face.jpg,n,images/woman golfing off mans face.jpg,Implausible,1,,,,,,,,,0,58,58,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.78800090000004,None,c,0,0.15227439999580383,92.78800090000004,None,92.78800090000004,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
chefs_menu.jpg,c,images/chefs_menu.jpg,Plausible,1,,,,,,,,,0,59,59,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.97307770000043,None,c,1,0.2293774000063422,92.97307770000043,None,92.97307770000043,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
walking wooden bridge.jpg,c,images/walking wooden bridge.jpg,Plausible,2,,,,,,,,,0,60,60,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.25448509999842,None,c,1,0.23422939999727532,93.25448509999842,None,93.25448509999842,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
salting turf.jpg,n,images/salting turf.jpg,Implausible,1,,,,,,,,,0,61,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.57135140000173,None,c,0,0.13951690000249073,93.57135140000173,None,93.57135140000173,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
romantic beach dinner.jpg,c,images/romantic beach dinner.jpg,Plausible,2,,,,,,,,,0,62,62,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7708891000002,None,c,1,0.17060270000365563,93.7708891000002,None,93.7708891000002,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
two girls_picture.jpg,c,images/two girls_picture.jpg,Plausible,2,,,,,,,,,0,63,63,255,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0038194000008,None,c,1,0.15241160000005038,94.0038194000008,None,94.0038194000008,None,94.19254870000441,None,space,4.362248200006434,94.19254870000441,None,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
two girls_picture.jpg,c,images/two girls_picture.jpg,Plausible,2,,,,,,,,,0,63,63,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
man_eating pizza.jpg,c,images/man_eating pizza.jpg,Plausible,1,,,,,,,,,0,64,64,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.58733880000364,None,c,1,0.5634081999960472,98.58733880000364,None,98.58733880000364,None,,,,,,,,001,2021_Jun_16_1034,EventTask,2021.1.4,None,
