1.0711 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
45.0550 	EXP 	New trial (rep=0, index=11): OrderedDict([('file', 'practice_images/looking at xray.jpg'), ('stimulus', 'looking at xray.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
45.0640 	EXP 	New trial (rep=0, index=12): OrderedDict([('file', 'practice_images/buisness man working.jpg'), ('stimulus', 'buisness man working.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
45.0731 	EXP 	New trial (rep=0, index=13): OrderedDict([('file', 'practice_images/mowing the lawn.jpg'), ('stimulus', 'mowing the lawn.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
45.0841 	EXP 	New trial (rep=0, index=14): OrderedDict([('file', 'practice_images/kids playing.jpg'), ('stimulus', 'kids playing.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
45.0952 	EXP 	New trial (rep=0, index=15): OrderedDict([('file', 'practice_images/dog pilot.jpg'), ('stimulus', 'dog pilot.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
45.1014 	EXP 	New trial (rep=0, index=16): OrderedDict([('file', 'practice_images/boxer training.jpg'), ('stimulus', 'boxer training.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
45.1084 	EXP 	New trial (rep=0, index=17): OrderedDict([('file', 'practice_images/giant coffee.jpg'), ('stimulus', 'giant coffee.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
45.1144 	EXP 	New trial (rep=0, index=18): OrderedDict([('file', 'practice_images/sawing apple.jpg'), ('stimulus', 'sawing apple.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
45.1203 	EXP 	New trial (rep=0, index=19): OrderedDict([('file', 'practice_images/man with paper in mouth.jpg'), ('stimulus', 'man with paper in mouth.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/family cooking.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/parking lot.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/underwater skateboard.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/looking at xray.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/buisness man working.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/mowing the lawn.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/kids playing.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/dog pilot.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/boxer training.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/giant coffee.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/sawing apple.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
45.1394 	EXP 	image_practice: image = 'practice_images/man with paper in mouth.jpg'
45.1394 	EXP 	trial_instructions_practice: autoDraw = True
45.1394 	EXP 	image_practice: autoDraw = True
45.1394 	EXP 	trial_instructions_practice: autoDraw = False
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	experiment_block: autoDraw = True
48.1397 	EXP 	experiment_block: autoDraw = False
49.7573 	DEBUG 	Read csv file with pandas: experiment.csv
49.7611 	DEBUG 	Clearing unnamed columns from experiment.csv
49.7849 	EXP 	Imported experiment.csv as conditions, 256 conditions, 5 params
49.7870 	EXP 	Created sequence: random, trialTypes=256, nReps=1, seed=None
49.7886 	EXP 	New trial (rep=0, index=0): OrderedDict([('file', 'images/man_cracking coconut island.jpg'), ('stimulus', 'man_cracking coconut island.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
49.8174 	DATA 	Keypress: space
49.8398 	EXP 	experiment_block: autoDraw = False
49.8398 	EXP 	image: size = array([0.62555556, 0.46888889])
49.8398 	EXP 	image: image = 'images/man_cracking coconut island.jpg'
49.8398 	EXP 	trial_instructions: autoDraw = True
49.8398 	EXP 	image: autoDraw = True
52.9695 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
52.9704 	EXP 	New trial (rep=0, index=1): OrderedDict([('file', 'images/woman_watering.jpg'), ('stimulus', 'woman_watering.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
53.0172 	DATA 	Keypress: c
53.0400 	EXP 	trial_instructions: autoDraw = False
53.0400 	EXP 	image: autoDraw = False
53.0400 	EXP 	image: size = array([0.62555556, 0.46888889])
53.0400 	EXP 	image: image = 'images/woman_watering.jpg'
53.0400 	EXP 	trial_instructions: autoDraw = True
53.0400 	EXP 	image: autoDraw = True
53.6152 	DATA 	Keypress: n
53.6354 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
53.6363 	EXP 	New trial (rep=0, index=2): OrderedDict([('file', 'images/woman_sewing machine.jpg'), ('stimulus', 'woman_sewing machine.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
53.6890 	EXP 	trial_instructions: autoDraw = False
53.6890 	EXP 	image: autoDraw = False
53.6890 	EXP 	image: size = array([0.62555556, 0.46888889])
53.6890 	EXP 	image: image = 'images/woman_sewing machine.jpg'
53.6890 	EXP 	trial_instructions: autoDraw = True
53.6890 	EXP 	image: autoDraw = True
54.2799 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
54.2804 	EXP 	New trial (rep=0, index=3): OrderedDict([('file', 'images/office desk in forest.jpg'), ('stimulus', 'office desk in forest.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
54.3173 	DATA 	Keypress: n
54.3391 	EXP 	trial_instructions: autoDraw = False
54.3391 	EXP 	image: autoDraw = False
54.3391 	EXP 	image: size = array([0.62555556, 0.46888889])
54.3391 	EXP 	image: image = 'images/office desk in forest.jpg'
54.3391 	EXP 	trial_instructions: autoDraw = True
54.3391 	EXP 	image: autoDraw = True
56.1504 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
56.1509 	EXP 	New trial (rep=0, index=4): OrderedDict([('file', 'images/man at desk sitting in hole.jpg'), ('stimulus', 'man at desk sitting in hole.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
56.1764 	DATA 	Keypress: n
56.1915 	EXP 	trial_instructions: autoDraw = False
56.1915 	EXP 	image: autoDraw = False
56.1915 	EXP 	image: size = array([0.62555556, 0.46888889])
56.1915 	EXP 	image: image = 'images/man at desk sitting in hole.jpg'
56.1915 	EXP 	trial_instructions: autoDraw = True
56.1915 	EXP 	image: autoDraw = True
57.5957 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
57.5961 	EXP 	New trial (rep=0, index=5): OrderedDict([('file', 'images/man drinking water with goldfish.jpg'), ('stimulus', 'man drinking water with goldfish.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
57.6292 	DATA 	Keypress: n
57.6429 	EXP 	trial_instructions: autoDraw = False
57.6429 	EXP 	image: autoDraw = False
57.6429 	EXP 	image: size = array([0.62555556, 0.46888889])
57.6429 	EXP 	image: image = 'images/man drinking water with goldfish.jpg'
57.6429 	EXP 	trial_instructions: autoDraw = True
57.6429 	EXP 	image: autoDraw = True
57.6828 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
57.6831 	EXP 	New trial (rep=0, index=6): OrderedDict([('file', 'images/British guards_track meet.jpg'), ('stimulus', 'British guards_track meet.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
57.7029 	DATA 	Keypress: c
57.7278 	EXP 	trial_instructions: autoDraw = False
57.7278 	EXP 	image: autoDraw = False
57.7278 	EXP 	image: size = array([0.62555556, 0.46888889])
