1.0583 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.5379 	EXP 	New trial (rep=0, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
11.5655 	EXP 	std_instructions: autoDraw = False
11.5655 	EXP 	text: text = "Press the 'no' key."
11.5655 	EXP 	text: autoDraw = True
12.3430 	EXP 	New trial (rep=0, index=1): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
12.3501 	DATA 	Keypress: n
12.3664 	EXP 	text: autoDraw = False
12.3664 	EXP 	text: text = "Press the 'no' key."
12.3664 	EXP 	text: autoDraw = True
12.7565 	EXP 	New trial (rep=1, index=0): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
12.7778 	DATA 	Keypress: n
12.7973 	EXP 	text: autoDraw = False
12.7973 	EXP 	text: text = "Press the 'yes' key."
12.7973 	EXP 	text: autoDraw = True
13.2230 	EXP 	New trial (rep=1, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
13.2297 	DATA 	Keypress: c
13.2493 	EXP 	text: autoDraw = False
13.2493 	EXP 	text: text = "Press the 'yes' key."
13.2493 	EXP 	text: autoDraw = True
13.6361 	EXP 	New trial (rep=2, index=0): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
13.6428 	DATA 	Keypress: c
13.6639 	EXP 	text: autoDraw = False
13.6639 	EXP 	text: text = "Press the 'yes' key."
13.6639 	EXP 	text: autoDraw = True
14.1545 	EXP 	New trial (rep=2, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
14.1624 	DATA 	Keypress: c
14.1811 	EXP 	text: autoDraw = False
14.1811 	EXP 	text: text = "Press the 'yes' key."
14.1811 	EXP 	text: autoDraw = True
14.5764 	EXP 	New trial (rep=3, index=0): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
14.5835 	DATA 	Keypress: c
14.5996 	EXP 	text: autoDraw = False
14.5996 	EXP 	text: text = "Press the 'yes' key."
14.5996 	EXP 	text: autoDraw = True
15.0245 	EXP 	New trial (rep=3, index=1): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
15.0444 	DATA 	Keypress: c
15.0636 	EXP 	text: autoDraw = False
15.0636 	EXP 	text: text = "Press the 'no' key."
15.0636 	EXP 	text: autoDraw = True
15.4380 	EXP 	New trial (rep=4, index=0): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
15.4583 	DATA 	Keypress: n
15.4826 	EXP 	text: autoDraw = False
15.4826 	EXP 	text: text = "Press the 'yes' key."
15.4826 	EXP 	text: autoDraw = True
15.8910 	DATA 	Keypress: c
15.9055 	EXP 	New trial (rep=4, index=1): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
15.9471 	EXP 	text: autoDraw = False
15.9471 	EXP 	text: text = "Press the 'no' key."
15.9471 	EXP 	text: autoDraw = True
16.2574 	EXP 	New trial (rep=5, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
16.2635 	DATA 	Keypress: n
16.2805 	EXP 	text: autoDraw = False
16.2805 	EXP 	text: text = "Press the 'no' key."
16.2805 	EXP 	text: autoDraw = True
16.7238 	EXP 	New trial (rep=5, index=1): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
16.7301 	DATA 	Keypress: n
16.7475 	EXP 	text: autoDraw = False
16.7475 	EXP 	text: text = "Press the 'no' key."
16.7475 	EXP 	text: autoDraw = True
17.1177 	EXP 	New trial (rep=6, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
17.1226 	DATA 	Keypress: n
17.1363 	EXP 	text: autoDraw = False
17.1363 	EXP 	text: text = "Press the 'no' key."
17.1363 	EXP 	text: autoDraw = True
17.5401 	DATA 	Keypress: n
17.5583 	EXP 	New trial (rep=6, index=1): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
17.5813 	EXP 	text: autoDraw = False
17.5813 	EXP 	text: text = "Press the 'no' key."
17.5813 	EXP 	text: autoDraw = True
17.9741 	DATA 	Keypress: n
17.9905 	EXP 	New trial (rep=7, index=0): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
18.0295 	EXP 	text: autoDraw = False
18.0295 	EXP 	text: text = "Press the 'yes' key."
18.0295 	EXP 	text: autoDraw = True
18.4064 	EXP 	New trial (rep=7, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
18.4134 	DATA 	Keypress: c
18.4321 	EXP 	text: autoDraw = False
18.4321 	EXP 	text: text = "Press the 'yes' key."
18.4321 	EXP 	text: autoDraw = True
18.7733 	EXP 	New trial (rep=8, index=0): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
18.7799 	DATA 	Keypress: c
18.7990 	EXP 	text: autoDraw = False
18.7990 	EXP 	text: text = "Press the 'yes' key."
18.7990 	EXP 	text: autoDraw = True
19.0895 	EXP 	New trial (rep=8, index=1): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
19.1075 	DATA 	Keypress: c
19.1303 	EXP 	text: autoDraw = False
19.1303 	EXP 	text: text = "Press the 'no' key."
19.1303 	EXP 	text: autoDraw = True
19.5236 	EXP 	New trial (rep=9, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
19.5300 	DATA 	Keypress: n
19.5489 	EXP 	text: autoDraw = False
19.5489 	EXP 	text: text = "Press the 'no' key."
19.5489 	EXP 	text: autoDraw = True
19.9087 	DATA 	Keypress: n
19.9414 	EXP 	New trial (rep=9, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
19.9817 	EXP 	text: autoDraw = False
19.9817 	EXP 	text: text = "Press the 'yes' key."
19.9817 	EXP 	text: autoDraw = True
20.5749 	DATA 	Keypress: c
20.6309 	EXP 	text: autoDraw = False
20.6309 	EXP 	task_instructions: autoDraw = True
29.6937 	DATA 	Keypress: space
29.7146 	EXP 	task_instructions: autoDraw = False
29.7146 	EXP 	practice_block: autoDraw = True
30.3558 	DATA 	Keypress: escape
30.6283 	EXP 	window1: mouseVisible = True
30.6284 	DEBUG 	Saving data for EventTask ExperimentHandler
30.6297 	INFO 	saved data to C:\Users\cukel\OneDrive\Documents\GitHub\Event-Task\data/_EventTask_2021_Jun_16_1037.psydat
30.6330 	INFO 	saved data to 'C:\\Users\\cukel\\OneDrive\\Documents\\GitHub\\Event-Task\\data/_EventTask_2021_Jun_16_1037.csv'
